Date/Time,Song Name,Artist,Song ID
2020-08-21T18:21:36Z,So Done (feat. Khalid),Alicia Keys,82f69d4f85b35afba763415ce8453bf0
2020-08-21T22:57:51Z,Witchy lover,Alessa Gillespie,cdbea857ff17228799e77fc2670a23bb
2020-08-21T23:10:13Z,I'm Not Leaving,Uncle Kracker,5b9f2f2b2f143ea3d182addb4087ea65
2020-08-22T00:38:21Z,Self Control,Frank Ocean,167aef0f73315a046b556e3a27b1f799
2020-08-22T00:38:25Z,Facebook Story,Frank Ocean,01cd789b751f634222feb11198db87f5
2020-08-22T03:47:44Z,Innocence,Roy Woods,0765ae85bede1aa15bf38519b2a87b79
2020-08-22T09:23:48Z,Emily,New Rules,17e9116b9dbbbe8c4bc1e3906c89868a
2020-08-22T09:26:33Z,Figure It Out,Blu DeTiger,20473b652e1409c94d58ec5a84cebfa9
2020-08-22T09:28:56Z,Alone,Loren Gray,073690e47413ed33f06d7625896c8542
2020-08-22T09:32:30Z,Holiday,Little Mix,93c93e1fdf3cd924a8f0e427b1e60437
2020-08-22T09:36:13Z,Places I Go When I Close My Eyes,Olivia Duke,fa2100f1c467d764f3930764be094c80
2020-08-22T09:39:03Z,Strike,Call Me Loop,fc2681b9fba7cabc94d0c06f727a7d26
2020-08-22T09:42:18Z,Moving On,Aquilo,532e05954b270303bc701a4feac1f747
2020-08-22T09:45:24Z,Wherever You Are,Kodaline,bd7cbab1e97906268de7490651a12ae2
2020-08-22T09:48:42Z,Complicated,Eves Karydas,c932cfd7bf7cfb527f4e967abbd3b2ce
2020-08-22T09:51:47Z,Heavy,Bow Anderson,4ee3809d128784a005ea98d10c9818ae
2020-08-22T09:54:45Z,Girlfriend,Charlie Puth,eef139f5a11fdd011cc713521e3600f5
2020-08-22T09:57:41Z,NEVERMIND,HRVY,643149d33fe9ed28697f84624edf0d7e
2020-08-22T10:00:34Z,Light a Match,HANNIE,f5dfe101366ec703ea4faa92c8202bc4
2020-08-22T10:02:57Z,Honeysuckle,Greyson Chance,40fd4ad8cfb68bffa95cf4b23ccc9128
2020-08-22T10:06:03Z,Walk You Home,Louis III,fd4f1481971a86362ba9737c7d3fe28e
2020-08-22T10:44:32Z,Easy,Troye Sivan,1e2bbce7c4f912aaa02cbc2d82568c15
2020-08-22T10:57:06Z,i feel bad,blackbear,16ad95811d9fc3df934e508220897b77
2020-08-22T11:04:28Z,i felt that,blackbear,445a2012c9aed8faf389e8e5aed8e1eb
2020-08-22T11:09:33Z,sobbing in cabo,blackbear,4f0e4b156089ac599ff26ea43078e6b6
2020-08-22T11:11:41Z,clown (with Trevor Daniel),blackbear,99e25903b58777569672690d009db155
2020-08-22T11:14:56Z,half alive,blackbear,4b70f5bd60a5d470f7629b04423473d3
2020-08-22T11:24:42Z,why are girls?,blackbear,755ec8af63e3d9ffd7a3e549de3d60fc
2020-08-22T11:27:21Z,Five More Minutes,Jonas Brothers,c42a2b39a94e7ccfb5f9af896f796d3e
2020-08-22T11:30:15Z,Forgive Myself,Griff,a6560ea99c7811699ee4269246157031
2020-08-22T13:42:49Z,Get Easy,Dusky Grey,67be49c049249dce1e097a2f5a87b22b
2020-08-22T13:46:04Z,Hello Hello Hello,Remi Wolf,02d9931c6b9803f48f57c06271146c2a
2020-08-22T13:53:51Z,Forget,Rolleston,de3813a0c9ea72d82f3723434c4bae54
2020-08-22T13:57:44Z,Gold,Lesley Roy,90dd5d2f42ebdea9e9348d3380d6b475
2020-08-22T14:00:51Z,Pity Party,Cate,5686c562725d16db3c4eaaba48ed9215
2020-08-22T14:06:46Z,Be Myself,George Pelham,301c61a5b467bbea1c051393063e47af
2020-08-22T14:09:43Z,The Hardest Part,Olivia Dean,78c4c69a4aedc1a40c9ee3596804ac59
2020-08-22T14:12:43Z,Cry Dancing,NOTD,3d2f71589d78b0b6c65a02e9eebd30ee
2020-08-22T14:15:53Z,Over You,Emma Horan,0e43bd21fcf6790135d160da719ec31f
2020-08-22T14:19:14Z,Mirage,FOZSA,61d1005243f56870a3889d20f6831a28
2020-08-22T14:21:52Z,we could be,Lucy Deakin,84df7815592462d2d7c332be818e7eab
2020-08-22T14:25:13Z,tonight,Alaina Castillo,5305662ef5a389e8e6fdacc4d3464156
2020-08-22T14:32:19Z,supercuts,Jeremy Zucker,c2f4e99a089d29e79cc60309af2c8464
2020-08-22T14:35:53Z,Better Than You Do,Glowe,63c268b79d385de290562dc089c3d16c
2020-08-22T15:11:18Z,Vector,Debbie Bunyard,ddbfb8ebb6c298fb0b5b424f9570f49f
2020-08-22T19:18:04Z,When I Look At You,Miley Cyrus,083777072604305d8c22499ca53d9924
2020-08-23T12:46:01Z,Dreams,Joakim Karud,03ef91e378998a184a9ce70155cf28e2
2020-08-23T12:46:03Z,Monday Loop,Tomppabeats,2b94d256af24305dbbc73bfdbadaa32f
2020-08-23T12:46:06Z,Long Espresso,o k h o,4668cef21dc45b4820df4f108c0b35ea
2020-08-23T12:46:10Z,this girl,Elijah Who,ab3d56cd762af774bc340854b2ee6c56
2020-08-23T12:46:11Z,Warm Thoughts,Flume,80394ae72701a6ea1a175787b3aec823
2020-08-23T12:46:21Z,Orange Juice,Tomppabeats,bb0e77f0470d82e8b72aaba2b02ed946
2020-08-23T12:46:24Z,"sincerely, yours",Nohidea,ab16ef5f875e8084627db40441ade3b4
2020-08-23T12:46:32Z,just ask,weird inside,60f12516f6407bf3bab23e68adb37ad2
2020-08-23T12:46:36Z,I'm Sorry,Swell,cbd0b986112a2d94afacb0f27cad8317
2020-08-23T12:46:38Z,Your Eyes,Joey Pecoraro,db5401c9e62b4520b99d84fd03f91a39
2020-08-23T12:46:43Z,We Can't Be Friends,Dream Koala,b23cf38980ea411d8c54ce2bf4dcc9b4
2020-08-23T12:46:47Z,Space Travels,Ok2222,0b4dda7a0482de6f4d3d12d0c22ac570
2020-08-23T12:46:54Z,i miss you,Mt. Marcy,907c2b8adf654d256e85a522d2452acb
2020-08-23T12:47:00Z,"What Love Is, I Think",Rook1e,cc879d7b165881195b82662dd83acb0a
2020-08-23T12:47:04Z,Aurora,slr,af44abe571398fc2626403b20b32c2d2
2020-08-23T12:47:06Z,meandering,eli filosov [ p h i l o ],286ba3fd5491fb31a2248d4132bb9f3a
2020-08-23T12:47:43Z,Pine Leaves.,Jinsang,b3e96d9977a52e145d0fd732f7bb5965
2020-08-23T14:03:25Z,Sweeterman,Zach Farache,01010b1e7914acfe2ae87f89bfe7dc59
2020-08-23T15:44:55Z,Everybody Rise,Amy Shark,0be7258f61ea12719ba3371cf28529e5
2020-08-23T15:47:36Z,Ear Candy,Caye,74025bdd0ae068c9243ccf6a5d954f04
2020-08-23T15:49:52Z,This Love Isn't Crazy,Carly Rae Jepsen,8f38833b3168906c9f95bb9fafc4ee32
2020-08-23T15:52:57Z,HOME,WESLEY,47badcbb1bedf5e8cf6dcb8524df7de7
2020-08-23T15:55:51Z,Broke Boy,Malia Civetz,a2b57a79015d4f3264edbbb8374794ae
2020-08-23T15:59:15Z,Friday,Freak Slug,8b9af5b210802e6968c02b17ee6ff555
2020-08-23T16:02:31Z,Chew On My Heart,James Bay,052f665705c1fafafe9878a97b2d079f
2020-08-23T16:05:59Z,Some Days,Rhys Lewis,2e05672850b880e65da86cf4fc49b84b
2020-08-23T16:09:54Z,Light On,Maggie Rogers,1f169b9c4a0b7e1b46a6f6b44ca735d7
2020-08-23T16:12:29Z,Home for the Summer,Sara Kays,2fd471731d014f480d56bc1c76027f5b
2020-08-23T16:16:44Z,Next to Me,River Atley,2f1d78850f2365a6536779632b6f1bae
2020-08-23T16:19:57Z,Unconditional,Picture This,80190b1abaa9e62bf2d7b69962e9e4b1
2020-08-23T16:22:36Z,Like No One Does,Jake Scott,fb2909c906ded7ed27960d367b7a0119
2020-08-23T16:25:48Z,Love Songs,Lukas Graham,29a599955eec0001474d8a9065e3ef5a
2020-08-23T16:28:47Z,Take Me to LA,BETSIE GØLD,c0f3241369c9e463b1eadab636a42acd
2020-08-23T19:55:15Z,if we never met - remix,John K,1674a74b6ee98ac4ee277b1e1748f26a
2020-08-23T19:58:20Z,Guild Fascism,Mamon,1fae8e3a083b6ab85f864bbec27658a5
2020-08-23T20:01:48Z,Spellbound,Moshfly,e4049d4998e85cf4df5485cfeddbb609
2020-08-24T02:52:55Z,"Three Dragon Slayers (From ""Fairy Tail"")",Guitarrista de Atena,ec70ed06e24a03b92b86857f3fde5c33
2020-08-24T02:54:47Z,Glide! Pegasus ~ 3rd Movement ~,Guitarrista de Atena,c36427894e82bb526467f0505c029897
2020-08-24T08:32:22Z,HÉ OH,Gambi,f0ac094ee2f9a8024d24398fde347eb5
2020-08-24T10:01:57Z,Love Not Loving You,Foxes,f02d915b13ba210155bab5fa6addf8f2
2020-08-24T10:02:48Z,Be My Excuse,Josh Gray,2aa9f766ec439c6ae242680beabfd8fc
2020-08-24T13:36:35Z,Be Yourself,Frank Ocean,2b39fba1f8998066cfb7b192a8b7b683
2020-08-24T13:43:57Z,Skyline To,Frank Ocean,2e1ebd9288910e876c4f526ac6fe7f29
2020-08-24T13:46:35Z,Good Guy,Frank Ocean,24850846f8edb42082fd0d1f48745752
2020-08-24T13:46:37Z,Solo (Reprise),Frank Ocean,fc12ab332d5b0e8b364a857e45b435f2
2020-08-25T10:48:07Z,Naughty Cape,Cyclotron Interactivity,0c3b81a10e8939e52a60db5c6ab543ab
2020-08-25T15:08:04Z,This City - Luca Schreiner Remix,Sam Fischer,de8b8cb1e600ed2f4537b1c6e2eb6492
2020-08-25T15:13:58Z,Lights Off,Be Charlotte,99a52465a0b0aecb6af85e03a2fd4966
2020-08-25T16:16:08Z,This Time,RikShaw,150c285e5deb3c7cfd44d5464c076496
2020-08-25T16:17:04Z,Married In Vegas,The Vamps,d52bb4f83e3d3c1591d921db72906277
2020-08-25T22:15:52Z,Theoretical,The Youth,e99dd40d8a7f31f90ef98443fa7153f2
2020-08-26T06:54:58Z,Never Ending Escape,Corrupted Brandon,ae230d54bed7151c32cbf7464da52127
2020-08-28T10:00:08Z,Castle - Live From Webster Hall,Halsey,0ff19032135c1fc41d695c7161cfed3b
2020-08-28T10:12:56Z,Hold Me Down - Live From Webster Hall,Halsey,13c1f5b9c1aa63672938729d81bb16f7
2020-08-28T10:17:32Z,New Americana - Live From Webster Hall,Halsey,040c08c7bb32fe967d2d6e5aacdfbe32
2020-08-28T10:22:25Z,Drive - Live From Webster Hall,Halsey,b5fced6839da148747a95dab3aface91
2020-08-28T10:26:48Z,Hurricane - Live From Webster Hall,Halsey,c1dfc074dc9735d604c68e1780252cef
2020-08-28T10:30:06Z,Roman Holiday - Live From Webster Hall,Halsey,9463b78ec073f29568ea70412b5f2141
2020-08-28T10:31:50Z,Colors pt. II - Live From Webster Hall,Halsey,5824dd655b5c6ee0f56a80cde8a3032e
2020-08-28T10:36:53Z,Colors - Live From Webster Hall,Halsey,45c140c6bf2eb9a5e34013dea1ceaf53
2020-08-28T10:37:31Z,Tiny Little Babies - Talking Break - Live From Webster Hall,Halsey,537560a3a7900575f3e1ee3dfb041d20
2020-08-28T10:42:07Z,Strange Love - Live From Webster Hall,Halsey,3dd6911a23b1cd3ed42421e3973cc33f
2020-08-28T10:42:49Z,Forget Her And Find Her - Talking Break - Live From Webster Hall,Halsey,978d9ecb174281ba01257641c69ee617
2020-08-28T10:46:12Z,Coming Down - Live From Webster Hall,Halsey,29a9702b6481db14dda2cfa69d755ccb
2020-08-28T10:50:57Z,Haunting - Live From Webster Hall,Halsey,fb92e76004a599fe1325d4ecad9bcc43
2020-08-28T11:23:36Z,Control - Live From Webster Hall,Halsey,e9b863af0202b8aecdc58540a4586fa9
2020-08-28T13:05:46Z,Young God - Live From Webster Hall,Halsey,978649629b0aa6b17aa67e8ba1bfea35
2020-08-28T13:05:47Z,Ghost - Live From Webster Hall,Halsey,ef818ff3b4d23983e3c3b91c77e48f57
2020-08-28T13:05:56Z,Farewell,Rapta,1fb0d9c646cb56210178c36e78817984
2020-08-28T13:05:57Z,Yours Now,ATO,48cdffd4ba2adb0dd9e76f72eaa985b4
2020-08-28T13:09:08Z,Fuckboy,Dillistone,a211599212f6d0c6830cc68221164de6
2020-08-28T13:12:42Z,Bloom,Aaron Taos,2fd9a22dac0d507146a8cf9b902f5fcf
2020-08-28T13:16:16Z,COULD HAVE BEEN YOU,Jake Miller,9f8ee60d35a311e8edb7e7297f1dd134
2020-08-28T13:18:56Z,Die In LA,Internet Girl,8188fd5f444afb504d1a5619767fee6e
2020-08-28T13:21:38Z,2000 Degrees,Sebastian Portillo,7e9a5ff23b72033f9bd9ab6c984b9591
2020-08-28T13:24:04Z,Girl Out Here,Slater Davis,55eeef201aea3af95c66579b245e1646
2020-08-28T13:27:56Z,SCREAM! (feat. Kailee Morgue),Ricky Himself,bc596e8ab0eadd7706e4f49f67202b78
2020-08-28T13:30:44Z,For The Night,Grey,da99780b0286f2173d2e2a2bad9d4034
2020-08-28T13:33:39Z,Regina George,24hrs,9a49eecbdc21cccdf5686c986d76fd22
2020-08-28T13:35:47Z,cry no more,andy polk,7eb9482658b91a49133d3a801f6959b3
2020-08-28T13:39:19Z,Enough For You,Lani Rose,0a27849c40c368541795cb51a0f6cc74
2020-08-28T13:42:43Z,Necessary Friend,namara,d04a99200e943a4d742cdc67f36ba9a4
2020-08-28T13:45:34Z,We're Fine,Sleeping Lion,2a6ed66377017e9eb22d55b7961eacf8
2020-08-28T13:48:11Z,Furniture,Maude Latour,84882fdfac241ad3aae041898dbc7711
2020-08-28T13:51:43Z,Liquor Store On Mars,Kelsy Karter & The Heroines,9bcff770d148dfe56c365d7a6c6489ae
2020-08-28T13:55:06Z,Last Time I Checked,lil aaron,b381531417bd9fe6be3c0d9775f67dc3
2020-08-28T14:00:58Z,Bad Habits,CD Rose,872e272e8bdee26d991f2fc33d5cd7b0
2020-08-28T14:04:00Z,White Wine,Dutch Melrose,08a1dc115264d56b0a5d2f1aa3d94781
2020-08-28T14:07:29Z,Elizabeth (feat. Dominic Fike),Seno,7561498019a08eea6e2f465a46877af3
2020-08-28T14:11:27Z,California,Deep Watters,a854315b1f17f034b51abf67d7eeba45
2020-08-29T13:37:59Z,Heart Stop,Turbo,ae483fd9823f9993f4b848eb84f3018c
2020-08-29T13:39:54Z,I Love You So Much,Netherfriends,e6e0c8801027c64762936ac626f24c20
2020-08-29T13:42:58Z,Jumpin' in the Rain,badmonsham,953786c1cd5493d5035d1cc5f3226fd7
2020-08-29T16:42:56Z,CLOSING TIME feat Goody Grace,Mr Hudson,1325d4a90cc37fccac3e7bf0999dca31
2020-08-29T16:54:05Z,666,KILLBOY,16d04c33fabf2b7209881a4b7ee58ae3
2020-08-29T17:33:27Z,Right To It (with Ashe),Louis The Child,813835ed3058cd15a4d6572c99db4db5
2020-08-29T17:52:00Z,Boys Ain't Shit (feat. Flo Milli),SAYGRACE,a2f28e4aa15d35832874ce16907cb059
2020-08-30T21:21:42Z,"Blessings (feat. Ty Dolla $ign, Anderson .Paak, BJ The Chicago Kid, Raury & Jamila Woods)",Chance the Rapper,f4e3148a52592148c5fce91c0f059b2d
2020-08-31T09:03:31Z,10 F*CKS (with Mansa),Tory Lanez,2073bff902913a4dedc8de887fe9d438
2020-08-31T09:12:16Z,BDE Bonus,Mac Miller,db0e1422f22bae6bac0720f95e1602f5
2020-08-31T09:15:22Z,Yea Yea,Pop Smoke,78be347844922366e1ee6a7f3f706c67
2020-08-31T09:18:11Z,Something Special,Pop Smoke,2f0b5979b81d130dbaacf082f63a61bb
2020-08-31T09:21:48Z,Diana (feat. King Combs),Pop Smoke,74dfe5dfc7a3b295be4534c349656789
2020-08-31T09:21:51Z,Money Trees,Kendrick Lamar,d7d8e3c76d056869217fa177fc886c7d
2020-08-31T09:25:17Z,PRBLMS,6LACK,4632fda42a39b6651ffa349c849686a1
2020-08-31T18:42:58Z,Blue Lights,Jorja Smith,1c638a49a0f16b039807c758c7fe1e4d
2020-08-31T19:09:59Z,Eclipse,Étienne Thomas,b132a2d8ff89b716df751acaf6b4bd2e
2020-08-31T19:16:53Z,Love of France,The Flame,f1b27f87d62d85e4d2c4e16db8dc0da9
2020-08-31T20:29:39Z,I Wonder,Kanye West,b78fe604100c20240113af109ffb66f2
2020-08-31T20:29:42Z,PRIDE.,Kendrick Lamar,d6266982e3f6598751efd613f2369863
2020-08-31T20:34:21Z,Acid Rain,Chance the Rapper,e589c13fcb8c3e928ccf8463248dc950
2020-08-31T20:39:22Z,Poetic Justice,Kendrick Lamar,a0789c6cc0b42034dc23cb747bb6c6dc
2020-08-31T20:45:54Z,SKELETONS,Travis Scott,9bdb28d16063e397ae0995d0be46b3d8
2020-08-31T20:50:36Z,Enjoy Yourself (feat. Karol G),Pop Smoke,1830e8745bb50be3986342152c71624a
2020-08-31T20:52:55Z,YOSEMITE,Travis Scott,e4393b25b958e41c4af885e82ebee981
2020-08-31T21:25:13Z,The Recipe - Bonus Track,Kendrick Lamar,6ff605f4ba617a664d2b124fe3f78d09
2020-08-31T21:27:57Z,Ain't It Different (feat. AJ Tracey & Stormzy),Headie One,1d1bfb65c21441df48d292d44ba07659
2020-08-31T21:28:02Z,I Spy,Skepta,645dd5425ddfaad5da4bf923bf2397f4
2020-08-31T21:28:47Z,Papi Chulo,Octavian,5aac1d2e72d4971d6b6ebac4a46541d8
2020-08-31T21:29:14Z,I Dunno (feat. Dutchavelli & Stormzy),Tion Wayne,37758e53dc04bb3a0b03610a5d336233
2020-08-31T21:29:23Z,Vossi Bop,Stormzy,da78d155b99776ae681c939e4a9e8bfe
2020-08-31T21:49:01Z,Starts with Goodbye,Carrie Underwood,d6e3b862ef4035ee49454b5035a698b4
2020-08-31T22:14:39Z,Girls Need Love (with Drake) - Remix,Summer Walker,b0f6b127b76aff3a62d081948b58f295
2020-08-31T22:26:07Z,Girls Feelings,Margaret Mould,6e106abda4be6e57895a59aab7ef3b69
2020-09-01T00:16:14Z,I Just Can't Live a Lie,Carrie Underwood,f1a59a1714407bb6a21b62d908a76ec5
2020-09-01T02:17:54Z,Wayli Stars,Robico Putten,281b742b5e4bb57cd0b3f8ad2ff361e4
2020-09-01T07:58:23Z,Cloudy Summer,Gregory Interlink,6103c3be37e6ff9db36830db7d84e7ea
2020-09-01T13:04:49Z,Liquid Rainbow,Tall Sparta,188b7302176acc1827143b33e88a67ea
2020-09-01T13:08:17Z,Losing,The Midnight Love,11af277c968e912ee3f4555d8521ad75
2020-09-01T16:03:09Z,Reminder,The Weeknd,5138139853a195725e821f8960de28d7
2020-09-01T16:03:50Z,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,94690316ea12f7575611f5727d4dc2a1
2020-09-01T16:06:27Z,Sundress,A$AP Rocky,085e2f70637fe5037c6a6e421994246c
2020-09-01T16:10:21Z,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",A$AP Rocky,623b7b0e9b08331dc1b754d36308820c
2020-09-01T16:48:30Z,L$D,A$AP Rocky,26db22a2e60202d6c69484271308cca2
2020-09-01T16:50:32Z,Primadonna,MARINA,9bf0df002894660617d75f0de5013c17
2020-09-01T16:50:54Z,She's So Gone,Naomi Scott,476342bd9a6f2b32c73be83eb8dde20e
2020-09-01T16:51:41Z,Beggin' On Your Knees (feat. Victoria Justice),Victorious Cast,9a7ee16817cfe0d9287d2f57b5cb19a9
2020-09-01T16:51:53Z,Obsessed,Maggie Lindemann,81204478dbdba52f98fead99772e0a27
2020-09-01T20:34:32Z,Secrets,The Weeknd,40f6e3fc8246517c4eafa71c8765d839
2020-09-01T20:59:10Z,Faking It (feat. Kehlani & Lil Yachty) - Radio Edit,Calvin Harris,7255b58186d7ff889eb1ecdde6afaa28
2020-09-01T21:03:33Z,What Lovers Do (feat. SZA),Maroon 5,f48cda6e296016dc8a57390d6d7f48e3
2020-09-01T21:08:27Z,BITCH (takes one to know one),Lennon Stella,1858e9741af4307ff4fe0f490afad0ef
2020-09-01T21:12:34Z,Should've Said No,Taylor Swift,7232d68745c338af31a829283edc8e27
2020-09-01T21:13:23Z,Knock You Down,Keri Hilson,0e5212700233f6a56e86cb7c35ba2338
2020-09-01T21:13:53Z,Dontmakemefallinlove,Cuco,67bb9bb2818910ba007ae65cdd49dfd2
2020-09-01T21:13:55Z,Bang Bang,Jessie J,382183eedf8bf648855fadfdbbcd0ed9
2020-09-02T04:48:57Z,Ceiling Blue,Crescent Vision,497ec4f8a1af7d46bc1c0d7d127d4ccb
2020-09-02T05:48:02Z,Origin,KANA-BOON,02f32474b12e7f744a3bbcb45f4f8294
2020-09-02T11:14:27Z,Games,Demi Lovato,0dff8ad550ee65bf700cc279384426b7
2020-09-02T11:19:27Z,Fuqboi,Hey Violet,4186766a725e781aed64e9b486c514e1
2020-09-02T11:26:20Z,Goodbye Boy,Peg Parnevik,fe6dd69365d9ecc81cefbdf0c17fcb14
2020-09-02T11:31:47Z,Who Says,Selena Gomez & The Scene,77feeb61d329c6abc7a9331b605b0709
2020-09-02T12:15:33Z,クライムオン,FLOW,c056766b661303e2747c60de70b82935
2020-09-02T12:19:27Z,Kissing Goliath,Crystallized Osiris,cc69d631428ab75fc5844cff66b06717
2020-09-02T12:22:07Z,Destruction,Luscious Palindrome Sparkle,6654dfca3334659a47e0a06fd125f786
2020-09-02T14:28:05Z,Morning Sex,Ralph Castelli,f87f53f9ae8d96eabd85686a85022630
2020-09-02T14:31:34Z,Put Your Records On,Ritt Momney,b695c71618aa3a2eaebc93bb3325b7b0
2020-09-02T14:44:21Z,British Bombs,Declan McKenna,0f34122dd9bd4fc0f7411a7a56b5b93f
2020-09-02T16:04:42Z,"Dance, Baby!",boy pablo,716770c2ea6c746e04a9ec6891375678
2020-09-02T16:07:49Z,Can I,Kehlani,ffd92ad05fa2ef6ccadd5f4105f199f4
2020-09-02T16:10:35Z,Everybody Business,Kehlani,685d304df939c7a8557f7811861bee0f
2020-09-02T16:12:04Z,F&MU,Kehlani,6f2db273eb5e272197a3e5ebce8bf2a5
2020-09-02T16:16:34Z,Free,6LACK,c6cd5a060d4f3220dbf9fd6dafc30f2c
2020-09-02T16:20:15Z,Heebiejeebies - Bonus,Aminé,cc01aab1365e6f2977943b7d6e5150bf
2020-09-02T23:50:36Z,"Back For Good - BBC Radio 2 ""Live And Exclusive""",Take That,35151b5f8548877c343f3b62e512669c
2020-09-03T13:50:48Z,In The Party,Flo Milli,fdb5d0b5e2cafa8f54c458eaabecdbe7
2020-09-03T15:13:51Z,Almost (Sweet Music),Hozier,e848e6bea789f43c4641635a5b0c2873
2020-09-03T16:24:26Z,I Hope,Gabby Barrett,2b50dae197421d90ceeadec968dcfc9b
2020-09-03T16:27:29Z,Woke Up Late (feat. Hailee Steinfeld),Drax Project,ca9b58326411b09438ae45af137b43dd
2020-09-03T16:30:17Z,D.R.E.A.M. (feat. Ghostface Killah),Miley Cyrus,999aad184dde550383ac2a8f11031984
2020-09-03T16:32:57Z,Good as Hell (feat. Ariana Grande),Lizzo,bb38c70d6c20348c91c5cf9862c8c17e
2020-09-03T17:43:53Z,Signs,Drake,00b473c374570880e86162c1694d69ff
2020-09-03T19:13:38Z,Deltas,Gravities of Atlantis,575a2cabad6b6bba16c1c776d8b6ec0f
2020-09-03T19:26:16Z,Cuz I Love You,Lizzo,b75a95387f149a540cf69de39267482f
2020-09-04T08:19:52Z,WAP (feat. Megan Thee Stallion),Cardi B,290f05e3e1edd6efba422033fae9c39f
2020-09-04T09:23:12Z,The Weekend - Funk Wav Remix,SZA,acdf4a86985d0597835d58e121532867
2020-09-04T09:26:47Z,Violent Crimes,Kanye West,a8631ffe4d712f1735b97b7afd2b7063
2020-09-04T09:36:55Z,Formation,Beyoncé,ddab02961023591acda8cd13293510d7
2020-09-04T10:28:33Z,No Guidance (feat. Drake),Chris Brown,b9763dd2355dd217efd88600922bcb33
2020-09-04T11:29:09Z,See You Again (feat. Kali Uchis),"Tyler, The Creator",421ced1f64a593b51a3e569766e5c8da
2020-09-04T11:32:14Z,Cinderella (feat. Ty Dolla $ign),Mac Miller,0984f08c1f8cb56a897d686ffc5dacd3
2020-09-04T16:49:10Z,Crazy Sesnsation,Alicia Stormilisa,b942dae45f67f303c7b493e906bf7737
2020-09-04T21:45:34Z,Hybridbillet,DJ Trofipo,febe265a8df6955563c3927ac6c3bfdd
2020-09-05T00:23:37Z,Won't you stay,FLOW,e9b70305c2ab937bd971d426a20060e0
2020-09-05T00:39:03Z,Sentimental,Cents Plamondon,09d0c61334187dcc4a988776cb800e0c
2020-09-05T06:40:54Z,Feel No Ways,Drake,d180cf5d16d64d5533b6633786956eed
2020-09-05T06:44:33Z,GREECE (feat. Drake),DJ Khaled,b7f6f927831b234448444046bacad391
2020-09-05T06:48:28Z,3005,Childish Gambino,2f81d7b484a7814d0082c348a8691e1e
2020-09-05T06:51:56Z,Weekend (feat. Miguel),Mac Miller,4cbe4531272f2a343e12e49ca3dee3c7
2020-09-05T07:14:00Z,Sky Walker (feat. Travis Scott),Miguel,86d8c2b14bbd153a8649b0cea1794289
2020-09-05T07:20:57Z,Waves,Kanye West,c6fcfe3e05631b92d4f6561ca623da5d
2020-09-05T07:33:27Z,Laugh Now Cry Later (feat. Lil Durk),Drake,6ee4e070376e2f5902604fc1cfd6da2f
2020-09-05T07:50:47Z,"Psycho, Pt. 2",Russ,6cf74374868a5f062bcd58950506d6c7
2020-09-05T07:54:21Z,beibs in the trap,Travis Scott,a5e18f673f88a8e753d6c2960551aaa4
2020-09-05T08:09:56Z,waves - Tame Impala Remix,Miguel,b5a401d494b37e1d56ff40c18df4d0ec
2020-09-05T08:20:43Z,Sober,Childish Gambino,4032df431c093df5282198c3b35c8421
2020-09-05T08:23:37Z,Spice Girl,Aminé,daa24405b5221109bd7b192fe4389738
2020-09-05T08:31:30Z,Some Kind Of Drug (feat. Marc E. Bassy),G-Eazy,1bea53694a8f6a5885f5321a165b623b
2020-09-05T14:24:18Z,Focus (feat. 21 Savage),Bazzi,fc7798f3a53635143a0ec560b737ed0f
2020-09-05T14:27:04Z,Seasons (with Khalid),6LACK,027cadbbc0f3eb51de050d979f67bfe7
2020-09-05T14:27:23Z,Half A Man,Dean Lewis,e2026f1b2f36e4ea9df414a40c8f449b
2020-09-05T14:38:14Z,I BEEN BORN AGAIN,BROCKHAMPTON,f608ad7f520ba863ff7ca529a4728601
2020-09-05T14:42:11Z,Be Careful,Cardi B,f9f94b7d0520eeb2911f07208913e48e
2020-09-05T17:13:38Z,Manipulated Talos,Softcore Suns,e5f32fea47fdb76cef616e240dde4045
2020-09-05T17:17:03Z,Liberta,Solani NIB,4df5bfb5e103c972673c7a1002d97b1c
2020-09-05T18:46:25Z,What You Know Bout Love,Pop Smoke,7eec1057993d078138968d97520866b3
2020-09-05T20:03:00Z,Godlike Shrines,Red Edge,d6cdd71518b5d32ddc090731f469b309
2020-09-05T23:54:54Z,Blue Harbor,Tengteng Niaolong,20186d4c52ec9394a846a77d703a779e
2020-09-06T02:03:48Z,Lost Humor,Omniscient Yuanshen,f9118c223a1b9a93ce036d667e2426b6
2020-09-06T04:56:39Z,Pamgeen,Cionew Washington,81624a15986f554804d886e583de4e51
2020-09-06T05:02:17Z,Chimera Infantry,Arjun Bates,010df70b71b27cce5fa83b26ad6b96b5
2020-09-06T06:13:14Z,Natural Cathedrals,Mistake Pink,3a8c2b1f272eee6cecdabe609f90d8b9
2020-09-06T06:15:50Z,River Violet,Kind Genova,da8020f165fe82b3240f75db680afdbf
2020-09-06T06:19:36Z,Rocking Control,Olga Brown,8ddc3b0731d7e78f7060e2513daf5b4f
2020-09-06T09:42:19Z,Cling,Always Bloom,6e4b99ec9b2ec33bbba5005ee5a0b280
